"Aery","010018E012914000","playable","status-playable"
"AeternoBlade Demo Version","0100B1C00949A000","playable","nvdec;status-playable"
"AeternoBlade I","","playable","nvdec;status-playable"
"AeternoBlade II","01009D100EA28000","playable","status-playable;online-broken;UE4;vulkan-backend-bug"
"Afterparty","0100DB100BBCE000","playable","status-playable"
"Agatha Christie","","playable","status-playable"
"Agatha Knife","","playable","status-playable"
"Agent A: A puzzle in disguise","","playable","status-playable"
"Agent A: A puzzle in disguise (Demo)","01008E8012C02000","playable","status-playable"
"Ages of Mages: the Last Keeper","0100E4700E040000","playable","status-playable;vulkan-backend-bug"
"Ai: the Somnium Files","010089B00D09C000","playable","status-playable;nvdec"
"Ailment","","playable","status-playable"
"Air Conflicts: Pacific Carriers","","playable","status-playable"
"Air Hockey","","playable","status-playable"
"Air Missions: HIND","","playable","status-playable"
"Aircraft Evolution","0100E95011FDC000","playable","nvdec;status-playable"
"Akane","01007F100DE52000","playable","status-playable;nvdec"
"Akihabara","010053100B0EA000","playable","status-playable"
"Akuarium","","playable","slow;status-playable"
"Akuto","","playable","status-playable"
"Alchemist's Castle","","playable","status-playable"
"Alder's Blood","","playable","status-playable"
"Aldred","01000E000EEF8000","playable","services;status-playable"
"Alex Kidd in Miracle World DX","010025D01221A000","playable","status-playable"
"Alien Cruise","","playable","status-playable"
"Alien Escape","","playable","status-playable"
"Alien: Isolation","010075D00E8BA000","playable","status-playable;nvdec;vulkan-backend-bug"
"All Walls Must Fall","0100CBD012FB6000","playable","status-playable;UE4"
"All-Star Fruit Racing","0100C1F00A9B8000","playable","status-playable;nvdec;UE4"
"Almightree the Last Dreamer","","playable","slow;status-playable"
"Along the Edge","","playable","status-playable"
"Alpaca Ball: Allstars","","playable","nvdec;status-playable"
"Alphaset by POWGI","","playable","status-playable"
"Alt-Frequencies","","playable","status-playable"
"Alteric","","playable","status-playable"
"Alternate Jake Hunter: DAEDALUS The Awakening of Golden Jazz","","playable","status-playable"
"Alternate Jake Hunter: DAEDALUS The Awakening of Golden Jazz Trial version","0100A8A00D27E000","playable","status-playable"
"Aluna: Sentinel of the Shards","010045201487C000","playable","status-playable;nvdec"
"Alwa's Awakening","","playable","status-playable"
"Alwa's Legacy","","playable","status-playable"
"American Fugitive","","playable","nvdec;status-playable"
"American Ninja Warrior: Challenge","010089D00A3FA000","playable","nvdec;status-playable"
"Amnesia: Collection","01003CC00D0BE000","playable","status-playable"
"Amoeba Battle","010041D00DEB2000","playable","status-playable"
"Among the Sleep","010046500C8D2000","playable","nvdec;status-playable"
"AnShi","01000FD00DF78000","playable","status-playable;nvdec;UE4"
"Anarcute","010050900E1C6000","playable","status-playable"
"Ancestors Legacy","01009EE0111CC000","playable","status-playable;nvdec;UE4"
"Angels of Death","0100AE000AEBC000","playable","nvdec;status-playable"
"AngerForce: Reloaded for Nintendo Switch","010001E00A5F6000","playable","status-playable"
"Angry Bunnies: Colossal Carrot Crusade","0100F3500D05E000","playable","status-playable;online-broken"
"Anima Gate of Memories: The Nameless Chronicles","01007A400B3F8000","playable","status-playable"
"Anima: Arcane Edition","010033F00B3FA000","playable","nvdec;status-playable"
"Anima: Gate of Memories","0100706005B6A000","playable","nvdec;status-playable"
"Animal Hunter Z","","playable","status-playable"
"Animal Rivals Switch","010065B009B3A000","playable","status-playable"
"Animal Super Squad","0100EFE009424000","playable","UE4;status-playable"
"Animal Up","","playable","status-playable"
"Animated Jigsaws Collection","","playable","nvdec;status-playable"
"Animated Jigsaws: Beautiful Japanese Scenery DEMO","0100A1900B5B8000","playable","nvdec;status-playable"
"Anime Studio Story","","playable","status-playable"
"Anime Studio Story Demo","01002B300EB86000","playable","status-playable"
"Animus: Harbinger","0100E5A00FD38000","playable","status-playable"
"Ankh Guardian","","playable","status-playable"
"Anode","","playable","status-playable"
"Another World","01003C300AAAE000","playable","slow;status-playable"
"Anti-Hero Bundle","0100596011E20000","playable","status-playable;nvdec"
"Antiquia Lost","","playable","status-playable"
"Antventor","","playable","nvdec;status-playable"
"Ao no Kanata no Four Rhythm","0100FA100620C000","playable","status-playable"
"Aokana","0100990011866000","playable","status-playable"
"Ape Out","01005B100C268000","playable","status-playable"
"Aperion Cyberstorm","","playable","status-playable"
"Aperion Cyberstorm Demo","01008CA00D71C000","playable","status-playable"
"Aqua Moto Racing Utopia","0100D0D00516A000","playable","status-playable"
"Aragami: Shadow Edition","010071800BA74000","playable","nvdec;status-playable"
"Arc of Alchemist","0100C7D00E6A0000","playable","status-playable;nvdec"
"Arcade Archives 10-Yard Fight","0100BE80097FA000","playable","online;status-playable"
"Arcade Archives ALPHA MISSION","01005DD00BE08000","playable","online;status-playable"
"Arcade Archives ALPINE SKI","010083800DC70000","playable","online;status-playable"
"Arcade Archives ARGUS","010014F001DE2000","playable","online;status-playable"
"Arcade Archives ATHENA","0100BEC00C7A2000","playable","online;status-playable"
"Arcade Archives Armed F","010014F001DE2000","playable","online;status-playable"
"Arcade Archives Atomic Robo-Kid","0100426001DE4000","playable","online;status-playable"
"Arcade Archives BOMB JACK","0100192009824000","playable","online;status-playable"
"Arcade Archives CLU CLU LAND","0100EDC00E35A000","playable","online;status-playable"
"Arcade Archives CRAZY CLIMBER","0100BB1001DD6000","playable","online;status-playable"
"Arcade Archives City CONNECTION","010007A00980C000","playable","online;status-playable"
"Arcade Archives DOUBLE DRAGON","0100F25001DD0000","playable","online;status-playable"
"Arcade Archives DOUBLE DRAGON II The Revenge","01009E3001DDE000","playable","online;status-playable"
"Arcade Archives FRONT LINE","0100496006EC8000","playable","online;status-playable"
"Arcade Archives HEROIC EPISODE","01009A4008A30000","playable","online;status-playable"
"Arcade Archives ICE CLIMBER","01007D200D3FC000","playable","online;status-playable"
"Arcade Archives IKARI WARRIORS","010049400C7A8000","playable","online;status-playable"
"Arcade Archives IMAGE FIGHT","010008300C978000","playable","online;status-playable"
"Arcade Archives Ikki","01000DB00980A000","playable","online;status-playable"
"Arcade Archives Kid's Horehore Daisakusen","0100E7C001DE0000","playable","online;status-playable"
"Arcade Archives LIFE FORCE","","playable","status-playable"
"Arcade Archives MARIO BROS.","0100755004608000","playable","online;status-playable"
"Arcade Archives MOON CRESTA","01000BE001DD8000","playable","online;status-playable"
"Arcade Archives MOON PATROL","01003000097FE000","playable","online;status-playable"
"Arcade Archives Ninja Spirit","01002F300D2C6000","playable","online;status-playable"
"Arcade Archives Ninja-Kid","","playable","online;status-playable"
"Arcade Archives POOYAN","0100A6E00D3F8000","playable","online;status-playable"
"Arcade Archives PSYCHO SOLDIER","01000D200C7A4000","playable","online;status-playable"
"Arcade Archives PUNCH-OUT!!","01001530097F8000","playable","online;status-playable"
"Arcade Archives ROAD FIGHTER","0100FBA00E35C000","playable","online;status-playable"
"Arcade Archives ROUTE 16","010060000BF7C000","playable","online;status-playable"
"Arcade Archives RYGAR","0100C2D00981E000","playable","online;status-playable"
"Arcade Archives Renegade","010081E001DD2000","playable","status-playable;online"
"Arcade Archives STAR FORCE","010069F008A38000","playable","online;status-playable"
"Arcade Archives Shusse Ozumo","01007A4009834000","playable","online;status-playable"
"Arcade Archives Sky Skipper","010008F00B054000","playable","online;status-playable"
"Arcade Archives Solomon's Key","01008C900982E000","playable","online;status-playable"
"Arcade Archives TERRA FORCE","0100348001DE6000","playable","online;status-playable"
"Arcade Archives TETRIS THE GRAND MASTER","0100DFD016B7A000","playable","status-playable"
"Arcade Archives TIME PILOT","0100AF300D2E8000","playable","online;status-playable"
"Arcade Archives Traverse USA","010029D006ED8000","playable","online;status-playable"
"Arcade Archives URBAN CHAMPION","010042200BE0C000","playable","online;status-playable"
"Arcade Archives VS. GRADIUS","01004EC00E634000","playable","online;status-playable"
"Arcade Archives VS. SUPER MARIO BROS.","","playable","online;status-playable"
"Arcade Archives WILD WESTERN","01001B000D8B6000","playable","online;status-playable"
"Arcade Classics Anniversary Collection","010050000D6C4000","playable","status-playable"
"Arcade Spirits","","playable","status-playable"
"Arcaea","0100E680149DC000","playable","status-playable"
"Arcanoid Breakout","0100E53013E1C000","playable","status-playable"
"Area 86","","playable","status-playable"
"Arkham Horror: Mother's Embrace","010069A010606000","playable","nvdec;status-playable"
"Armed 7 DX","","playable","status-playable"
"Armello","","playable","nvdec;status-playable"
"Arrog","","playable","status-playable"
"Art Sqool","01006AA013086000","playable","status-playable;nvdec"
"Artifact Adventure Gaiden DX","","playable","status-playable"
"Ary and the Secret of Seasons","0100C2500CAB6000","playable","status-playable"
"Ashen","010027B00E40E000","playable","status-playable;nvdec;online-broken;UE4"
"Assault Android Cactus+","0100DF200B24C000","playable","status-playable"
"Assault on Metaltron Demo","0100C5E00E540000","playable","status-playable"
"Astebreed","010057A00C1F6000","playable","status-playable"
"Astral Chain","01007300020FA000","playable","status-playable"
"Astro Bears Party","","playable","status-playable"
"Astro Duel Deluxe","0100F0400351C000","playable","32-bit;status-playable"
"AstroWings SpaceWar","","playable","status-playable"
"Atari 50 The Anniversary Celebration","010099801870E000","playable","slow;status-playable"
"Atelier Escha & Logy: Alchemists Of The Dusk Sky DX","0100E5600EE8E000","playable","status-playable;nvdec"
"Atelier Lulua ~ The Scion of Arland ~","","playable","nvdec;status-playable"
"Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings","010009900947A000","playable","nvdec;status-playable"
"Atelier Meruru ~ The Apprentice of Arland ~ DX","","playable","nvdec;status-playable"
"Atelier Rorona","010088600C66E000","playable","nvdec;status-playable"
"Atelier Rorona Arland no Renkinjutsushi DX (JP)","01002D700B906000","playable","status-playable;nvdec"
"Atelier Ryza 2: Lost Legends & the Secret Fairy","01009A9012022000","playable","status-playable"
"Atelier Ryza: Ever Darkness & the Secret Hideout","0100D1900EC80000","playable","status-playable"
"Atelier Shallie: Alchemists of the Dusk Sea DX","","playable","nvdec;status-playable"
"Atelier Sophie: The Alchemist of the Mysterious Book DX","01001A5014220000","playable","status-playable"
"Atelier Totori ~ The Adventurer of Arland ~ DX","","playable","nvdec;status-playable"
"Atomic Heist","01005FE00EC4E000","playable","status-playable"
"Atomicrops","0100AD30095A4000","playable","status-playable"
"Attack on Titan 2","","playable","status-playable"
"Automachef","","playable","status-playable"
"Automachef Demo","01006B700EA6A000","playable","status-playable"
"Aviary Attorney: Definitive Edition","","playable","status-playable"
"Avicii Invector","","playable","status-playable"
"AvoCuddle","","playable","status-playable"
"Awakening of Cthulhu","0100085012D64000","playable","UE4;status-playable"
"Away: Journey to the Unexpected","01002F1005F3C000","playable","status-playable;nvdec;vulkan-backend-bug"
"Awesome Pea","","playable","status-playable"
"Awesome Pea (Demo)","010023800D3F2000","playable","status-playable"
"Awesome Pea 2","0100B7D01147E000","playable","status-playable"
"Axes","0100DA3011174000","playable","status-playable"
"Axiom Verge","","playable","status-playable"
"Ayakashi koi gikyoku Free Trial","010075400DEC6000","playable","status-playable"
"Azur Lane: Crosswave","01006AF012FC8000","playable","UE4;nvdec;status-playable"
"Azuran Tales: Trials","","playable","status-playable"
"Azure Reflections","01006FB00990E000","playable","nvdec;online;status-playable"
"Azure Striker GUNVOLT 3","01004E90149AA000","playable","status-playable"
"Azure Striker Gunvolt: STRIKER PACK","0100192003FA4000","playable","32-bit;status-playable"
"Azurebreak Heroes","","playable","status-playable"
"B.ARK","01009B901145C000","playable","status-playable;nvdec"
"BAFL","","playable","status-playable"
"BATTLESLOTHS","","playable","status-playable"
"BATTLESTAR GALACTICA Deadlock","","playable","nvdec;status-playable"
"BATTLLOON","","playable","status-playable"
"BIG-Bobby-Car","","playable","slow;status-playable"
"BINGO for Nintendo Switch","","playable","status-playable"
"BIT.TRIP RUNNER","0100E62012D3C000","playable","status-playable"
"BIT.TRIP VOID","01000AD012D3A000","playable","status-playable"
"BLADE ARCUS Rebellion From Shining","0100C4400CB7C000","playable","status-playable"
"BLAZBLUE CENTRALFICTION Special Edition","","playable","nvdec;status-playable"
"BOXBOY! + BOXGIRL!","","playable","status-playable"
"BOXBOY! + BOXGIRL! Demo","0100B7200E02E000","playable","demo;status-playable"
"BQM BlockQuest Maker","","playable","online;status-playable"
"BULLETSTORM: DUKE OF SWITCH EDITION","01003DD00D658000","playable","status-playable;nvdec"
"BUSTAFELLOWS","","playable","nvdec;status-playable"
"BUTCHER","","playable","status-playable"
"Baba Is You","01002CD00A51C000","playable","status-playable"
"Back to Bed","","playable","nvdec;status-playable"
"Backworlds","0100FEA014316000","playable","status-playable"
"Bad Dream: Fever","0100B3B00D81C000","playable","status-playable"
"Bad Dudes","","playable","status-playable"
"Bad North","0100E98006F22000","playable","status-playable"
"Bad North Demo","","playable","status-playable"
"Baila Latino","010076B011EC8000","playable","status-playable"
"Bakugan Champions of Vestroia","","playable","status-playable"
"Bakumatsu Renka SHINSENGUMI","01008260138C4000","playable","status-playable"
"Balan Wonderworld","0100438012EC8000","playable","status-playable;nvdec;UE4"
"Baldur's Gate and Baldur's Gate II: Enhanced Editions","010010A00DA48000","playable","32-bit;status-playable"
"Balthazar's Dreams","0100BC400FB64000","playable","status-playable"
"Bamerang","01008D30128E0000","playable","status-playable"
"Bang Dream Girls Band Party for Nintendo Switch","","playable","status-playable"
"Banner Saga Trilogy","0100CE800B94A000","playable","slow;status-playable"
"Banner of the Maid","010013C010C5C000","playable","status-playable"
"Baobabs Mauseoleum Ep 1: Ovnifagos Don't Eat Flamingos","","playable","status-playable"
"Baobabs Mausoleum Ep.3: Un Pato en Muertoburgo","","playable","nvdec;status-playable"
"Baobabs Mausoleum Ep2: 1313 Barnabas Dead Ends Drive","","playable","status-playable"
"Baobabs Mausoleum: DEMO","0100D3000AEC2000","playable","status-playable"
"Barbarous! Tavern of Emyr","01003350102E2000","playable","status-playable"
"Barry Bradford's Putt Panic Party","","playable","nvdec;status-playable"
"Baseball Riot","01004860080A0000","playable","status-playable"
"Bastion","010038600B27E000","playable","status-playable"
"Batbarian: Testament of the Primordials","","playable","status-playable"
"Batman","","playable","nvdec;slow;status-playable"
"Batman: Arkham City","01003f00163ce000","playable","status-playable"
"Battle Axe","0100747011890000","playable","status-playable"
"Battle Chasers: Nightwar","","playable","nvdec;slow;status-playable"
"Battle Chef Brigade","","playable","status-playable"
"Battle Chef Brigade Demo","0100DBB00CAEE000","playable","status-playable"
"Battle Planet","","playable","status-playable"
"Battle Princess Madelyn","","playable","status-playable"
"Battle Princess Madelyn Royal Edition","0100A7500DF64000","playable","status-playable"
"Battle Worlds: Kronos","0100DEB00D5A8000","playable","nvdec;status-playable"
"Battle of Kings","","playable","slow;status-playable"
"Bayonetta","010076F0049A2000","playable","status-playable;audout"
"Bayonetta 2","01007960049A0000","playable","status-playable;nvdec;ldn-works;LAN"
"Beach Buggy Racing","010095C00406C000","playable","online;status-playable"
"Bear With Me","010024200E97E800","playable","nvdec;status-playable"
"Bear With Me","010020700DE04000","playable","nvdec;status-playable"
"Bear's Restaurant","","playable","status-playable"
"Beat Cop","","playable","status-playable"
"Beat Me!","01002D20129FC000","playable","status-playable;online-broken"
"BeeFense BeeMastered","010018F007786000","playable","status-playable"
"Behold the Kickmen","","playable","status-playable"
"Beholder","","playable","status-playable"
"Ben 10","01006E1004404000","playable","nvdec;status-playable"
"Ben 10: Power Trip","01009CD00E3AA000","playable","status-playable;nvdec"
"Bendy and the Ink Machine","010074500BBC4000","playable","status-playable"
"Bertram Fiddle Episode 2: A Bleaker Predicklement","010021F00C1C0000","playable","nvdec;status-playable"
"Beyond Enemy Lines: Covert Operations","010056500CAD8000","playable","status-playable;UE4"
"Beyond Enemy Lines: Essentials","0100B8F00DACA000","playable","status-playable;nvdec;UE4"
"Bibi & Tina","","playable","nvdec;slow;status-playable"
"Bibi & Tina at the horse farm","010062400E69C000","playable","status-playable"
"Bibi Blocksberg","","playable","status-playable"
"Big Buck Hunter Arcade","","playable","nvdec;status-playable"
"Big Dipper","0100A42011B28000","playable","status-playable"
"Big Drunk Satanic Massacre","01002FA00DE72000","playable","status-playable"
"Big Pharma","","playable","status-playable"
"Billion Road","010057700FF7C000","playable","status-playable"
"Biped","010053B0117F8000","playable","status-playable;nvdec"
"Bird Game +","01001B700B278000","playable","status-playable;online"
"Bite the Bullet","","playable","status-playable"
"Bitmaster","010026E0141C8000","playable","status-playable"
"Biz Builder Delux","","playable","slow;status-playable"
"Black Book","0100DD1014AB8000","playable","status-playable;nvdec"
"Black Future '88","010049000B69E000","playable","status-playable;nvdec"
"Black Hole Demo","01004BE00A682000","playable","status-playable"
"Blackjack Hands","","playable","status-playable"
"Blackmoor2","0100A0A00E660000","playable","status-playable;online-broken"
"Blacksad: Under the Skin","010032000EA2C000","playable","status-playable"
"Blacksea Odyssey","01006B400C178000","playable","status-playable;nvdec"
"Blacksmith of the Sand Kingdom","010068E013450000","playable","status-playable"
"Blade Strangers","01005950022EC000","playable","status-playable;nvdec"
"Bladed Fury","0100DF0011A6A000","playable","status-playable"
"Blair Witch","01006CC01182C000","playable","status-playable;nvdec;UE4"
"Blasphemous","0100698009C6E000","playable","nvdec;status-playable"
"Blasphemous Demo","0100302010338000","playable","status-playable"
"Blaster Master Zero","0100225000FEE000","playable","32-bit;status-playable"
"Blaster Master Zero 2","01005AA00D676000","playable","status-playable"
"Blaster Master Zero DEMO","010025B002E92000","playable","status-playable"
"BlazBlue: Cross Tag Battle","","playable","nvdec;online;status-playable"
"Blazing Beaks","","playable","status-playable"
"Blazing Chrome","","playable","status-playable"
"Bleep Bloop DEMO","010091700EA2A000","playable","nvdec;status-playable"
"Blind Men","010089D011310000","playable","audout;status-playable"
"Blizzard Arcade Collection","0100743013D56000","playable","status-playable;nvdec"
"BlobCat","0100F3500A20C000","playable","status-playable"
"Block-a-Pix Deluxe Demo","0100E1C00DB6C000","playable","status-playable"
"Bloo Kid","0100C6A01AD56000","playable","status-playable"
"Bloo Kid 2","010055900FADA000","playable","status-playable"
"Blood & Guts Bundle","","playable","status-playable"
"Blood will be Spilled","","playable","nvdec;status-playable"
"Bloodstained: Curse of the Moon","","playable","status-playable"
"Bloodstained: Curse of the Moon 2","","playable","status-playable"
"Bloodstained: Ritual of the Night","010025A00DF2A000","playable","status-playable;nvdec;UE4"
"Bloody Bunny : The Game","0100E510143EC000","playable","status-playable;nvdec;UE4"
"Blossom Tales","0100C1000706C000","playable","status-playable"
"Blossom Tales Demo","01000EB01023E000","playable","status-playable"
"Blue Fire","010073B010F6E000","playable","status-playable;UE4"
"Body of Evidence","0100721013510000","playable","status-playable"
"Bohemian Killing","0100AD1010CCE000","playable","status-playable;vulkan-backend-bug"
"Boku to Nurse no Kenshuu Nisshi","010093700ECEC000","playable","status-playable"
"Bomb Rush Cyberfunk","0100317014B7C000","playable","status-playable"
"Bomber Crew","01007900080B6000","playable","status-playable"
"Bomber Fox","0100A1F012948000","playable","nvdec;status-playable"
"Book of Demons","01007A200F452000","playable","status-playable"
"Bookbound Brigade","","playable","status-playable"
"Boom Blaster","","playable","status-playable"
"Boomerang Fu","010081A00EE62000","playable","status-playable"
"Boomerang Fu Demo Version","010069F0135C4000","playable","demo;status-playable"
"Borderlands 2: Game of the Year Edition","010096F00FF22000","playable","status-playable"
"Borderlands: The Pre-Sequel Ultimate Edition","010007400FF24000","playable","nvdec;status-playable"
"Boris The Rocket","010092C013FB8000","playable","status-playable"
"Bossgard","010076F00EBE4000","playable","status-playable;online-broken"
"Bouncy Bob 2","","playable","status-playable"
"Bounty Battle","0100E1200DC1A000","playable","status-playable;nvdec"
"Bow to Blood: Last Captain Standing","","playable","slow;status-playable"
"Bramble The Mountain King","0100E87017D0E000","playable","services-horizon;status-playable"
"Brave Dungeon + Dark Witch's Story: COMBAT","","playable","status-playable"
"BraveMatch","010081501371E000","playable","status-playable;UE4"
"Brawl","","playable","nvdec;slow;status-playable"
"Brawl Chess","010068F00F444000","playable","status-playable;nvdec"
"Brawlhalla","0100C6800B934000","playable","online;opengl;status-playable"
"Brawlout","010060200A4BE000","playable","ldn-untested;online;status-playable"
"Brawlout Demo","0100C1B00E1CA000","playable","demo;status-playable"
"Breathedge","01000AA013A5E000","playable","UE4;nvdec;status-playable"
"Breathing Fear","","playable","status-playable"
"Brick Breaker","","playable","nvdec;online;status-playable"
"Bridge 3","","playable","status-playable"
"Brigandine: The Legend of Runersia","010011000EA7A000","playable","status-playable"
"Brigandine: The Legend of Runersia Demo","0100703011258000","playable","status-playable"
"Bring Them Home","01000BF00BE40000","playable","UE4;status-playable"
"Broforce","010060A00B53C000","playable","ldn-untested;online;status-playable"
"Broken Age","0100EDD0068A6000","playable","status-playable"
"Broken Lines","","playable","status-playable"
"Broken Sword 5","01001E60085E6000","playable","status-playable"
"Brotherhood United Demo","0100F19011226000","playable","demo;status-playable"
"Brothers: A Tale of Two Sons","01000D500D08A000","playable","status-playable;nvdec;UE4"
"Brunch Club","","playable","status-playable"
"Bubble Bobble 4 Friends","010010900F7B4000","playable","nvdec;status-playable"
"Bucket Knight demo","0100F1B010A90000","playable","demo;status-playable"
"Bud Spencer & Terence Hill","01000D200AC0C000","playable","status-playable"
"Bug Fables","","playable","status-playable"
"BurgerTime Party!","","playable","slow;status-playable"
"BurgerTime Party! Demo","01005780106E8000","playable","demo;status-playable"
"Buried Stars","","playable","status-playable"
"Burnout Paradise Remastered","0100DBF01000A000","playable","nvdec;online;status-playable"
"Bury me, my Love","","playable","status-playable"
"Bus Driver Simulator","010030D012FF6000","playable","status-playable"
"CAPCOM BELT ACTION COLLECTION","0100F6400A77E000","playable","status-playable;online;ldn-untested"
"CAPTAIN TSUBASA: RISE OF NEW CHAMPIONS","0100EAE010560000","playable","status-playable;online-broken;vulkan-backend-bug"
"CAPTAIN TSUBASA: RISE OF NEW CHAMPIONS DEMO VERSION","01002320137CC000","playable","slow;status-playable"
"CASE 2: Animatronics Survival","0100C4C0132F8000","playable","status-playable;nvdec;UE4;vulkan-backend-bug"
"CHAOS;HEAD NOAH","0100957016B90000","playable","status-playable"
"CLANNAD","0100A3A00CC7E000","playable","status-playable"
"CLANNAD Side Stories","","playable","status-playable"
"CODE SHIFTER","","playable","status-playable"
"COLLECTION of SaGA FINAL FANTASY LEGEND","","playable","status-playable"
"CONARIUM","010015801308E000","playable","UE4;nvdec;status-playable"
"COTTOn Reboot! [ コットン リブート！ ]","01003DD00F94A000","playable","status-playable"
"CRISIS CORE –FINAL FANTASY VII– REUNION","01004BC0166CC000","playable","status-playable"
"Cadence of Hyrule Crypt of the NecroDancer Featuring The Legend of Zelda","01000B900D8B0000","playable","slow;status-playable;nvdec"
"Cafeteria Nipponica Demo","010060400D21C000","playable","demo;status-playable"
"Café Enchanté","","playable","status-playable"
"Calculation Castle: Greco's Ghostly Challenge ""Addition""","","playable","32-bit;status-playable"
"Calculation Castle: Greco's Ghostly Challenge ""Division""","","playable","32-bit;status-playable"
"Calculation Castle: Greco's Ghostly Challenge ""Multiplication""","","playable","32-bit;status-playable"
"Calculation Castle: Greco's Ghostly Challenge ""Subtraction""","","playable","32-bit;status-playable"
"Calculator","010004701504A000","playable","status-playable"
"Calico","010013A00E750000","playable","status-playable"
"Call of Cthulhu","010046000EE40000","playable","status-playable;nvdec;UE4"
"Can't Drive This","0100593008BDC000","playable","status-playable"
"Candle","","playable","nvdec;status-playable"
"Capcom Arcade Stadium","01001E0013208000","playable","status-playable"
"Capcom Beat 'Em Up Bundle","","playable","status-playable"
"Captain Toad: Treasure Tracker","01009BF0072D4000","playable","32-bit;status-playable"
"Captain Toad: Treasure Tracker Demo","01002C400B6B6000","playable","32-bit;demo;status-playable"
"Car Mechanic Manager","","playable","status-playable"
"Caretaker","0100DA70115E6000","playable","status-playable"
"Cargo Crew Driver","0100DD6014870000","playable","status-playable"
"Carnival Games","010088C0092FE000","playable","status-playable;nvdec"
"Carnivores: Dinosaur Hunt","","playable","status-playable"
"Carto","0100810012A1A000","playable","status-playable"
"Cartoon Network Adventure Time: Pirates of the Enchiridion","0100C4E004406000","playable","status-playable;nvdec"
"Cartoon Network Battle Crashers","0100085003A2A000","playable","status-playable"
"Cassette Beasts","010066F01A0E0000","playable","status-playable"
"Castle Pals","0100DA2011F18000","playable","status-playable"
"Castle of Heart","01003C100445C000","playable","status-playable;nvdec"
"Castle of No Escape 2","0100F5500FA0E000","playable","status-playable"
"Castlestorm","010097C00AB66000","playable","status-playable;nvdec"
"Castlevania Anniversary Collection","","playable","audio;status-playable"
"Cat Girl Without Salad: Amuse-Bouche","010076000C86E000","playable","status-playable"
"Cat Quest","","playable","status-playable"
"Cat Quest II","","playable","status-playable"
"Cat Quest II Demo","0100E86010220000","playable","demo;status-playable"
"Catherine Full Body","0100BF00112C0000","playable","status-playable;nvdec"
"Cattails","010004400B28A000","playable","status-playable"
"Cave Story+","","playable","status-playable"
"Caveman Warriors","","playable","status-playable"
"Caveman Warriors Demo","","playable","demo;status-playable"
"Celeste","","playable","status-playable"
"Chasm","","playable","status-playable"
"Chess Ultra","0100A5900472E000","playable","status-playable;UE4"
"Chicken Assassin: Reloaded","0100E3C00A118000","playable","status-playable"
"Chicken Police","","playable","nvdec;status-playable"
"Chicken Range","0100F6C00A016000","playable","status-playable"
"Chicken Rider","","playable","status-playable"
"Child of Light","","playable","nvdec;status-playable"
"Children of Zodiarcs","","playable","status-playable"
"Chinese Parents","010046F012A04000","playable","status-playable"
"Chocobo's Mystery Dungeon Every Buddy!","","playable","slow;status-playable"
"Choices That Matter: And The Sun Went Out","","playable","status-playable"
"ChromaGun","","playable","status-playable"
"Circle of Sumo","","playable","status-playable"
"Circuits","01008FA00D686000","playable","status-playable"
"Cities: Skylines","","playable","status-playable"
"City Bus Driving Simulator","01005E501284E000","playable","status-playable"
"Clash Force","01005ED0107F4000","playable","status-playable"
"Claybook","010009300AA6C000","playable","slow;status-playable;nvdec;online;UE4"
"Clea 2","010045E0142A4000","playable","status-playable"
"Clock Zero ~Shuuen no Ichibyou~ Devote","01008C100C572000","playable","status-playable;nvdec"
"Clocker","0100DF9013AD4000","playable","status-playable"
"Clubhouse Games: 51 Worldwide Classics","010047700D540000","playable","status-playable;ldn-works"
"ClusterPuck 99","","playable","status-playable"
"Cobra Kai The Karate Kid Saga Continues","01005790110F0000","playable","status-playable"
"Code of Princess EX","010034E005C9C000","playable","nvdec;online;status-playable"
"Code: Realize ~Future Blessings~","010002400F408000","playable","status-playable;nvdec"
"Coffee Crisis","0100CF800C810000","playable","status-playable"
"Coffee Talk","","playable","status-playable"
"Coffin Dodgers","0100178009648000","playable","status-playable"
"Collar X Malice","010083E00F40E000","playable","status-playable;nvdec"
"Collar X Malice -Unlimited-","0100E3B00F412000","playable","status-playable;nvdec"
"Collection of Mana","","playable","status-playable"
"Collidalot","010030800BC36000","playable","status-playable;nvdec"
"Color Zen","","playable","status-playable"
"Colorgrid","","playable","status-playable"
"Coloring Book","0100A7000BD28000","playable","status-playable"
"Colossus Down","0100E2F0128B4000","playable","status-playable"
"Commander Keen in Keen Dreams: Definitive Edition","0100E400129EC000","playable","status-playable"
"Concept Destruction","0100971011224000","playable","status-playable"
"Conduct TOGETHER!","010043700C9B0000","playable","nvdec;status-playable"
"Conga Master Party!","","playable","status-playable"
"Connection Haunted","","playable","slow;status-playable"
"Construction Simulator 3","0100A5600FAC0000","playable","status-playable"
"Constructor Plus","","playable","status-playable"
"Contra Anniversary Collection","0100DCA00DA7E000","playable","status-playable"
"Contraptions","01007D701298A000","playable","status-playable"
"Convoy","","playable","status-playable"
"Cook, Serve, Delicious! 3?!","0100B82010B6C000","playable","status-playable"
"Cooking Simulator","01001E400FD58000","playable","status-playable"
"Cooking Tycoons 2: 3 in 1 Bundle","","playable","status-playable"
"Cooking Tycoons: 3 in 1 Bundle","","playable","status-playable"
"Copperbell","","playable","status-playable"
"Corpse Party: Blood Drive","010016400B1FE000","playable","nvdec;status-playable"
